state,id,name,qtd_usuarios,qtd_acessos_unicos,qtd_acessos_totais
São Paulo,3553302,Tambaú,0,0,0
São Paulo,3553401,Tanabi,5,1,650
São Paulo,3553500,Tapiraí,0,0,0
São Paulo,3553609,Tapiratiba,0,0,0
São Paulo,3553658,Taquaral,0,0,0
São Paulo,3553708,Taquaritinga,0,0,0
São Paulo,3553807,Taquarituba,0,0,0
São Paulo,3553856,Taquarivaí,0,0,0
São Paulo,3553906,Tarabai,0,0,0
São Paulo,3553955,Tarumã,0,0,0
São Paulo,3554003,Tatuí,474,44,1389
São Paulo,3554102,Taubaté,307,22,1071
São Paulo,3554201,Tejupá,0,0,0
São Paulo,3554300,Teodoro Sampaio,0,0,0
São Paulo,3554409,Terra Roxa,0,0,0
São Paulo,3554508,Tietê,0,0,0
São Paulo,3554607,Timburi,0,0,0
São Paulo,3554656,Torre de Pedra,0,0,0
São Paulo,3554706,Torrinha,0,0,0
São Paulo,3554755,Trabiju,0,0,0
São Paulo,3554805,Tremembé,27,3,333
São Paulo,3554904,Três Fronteiras,0,0,0
São Paulo,3554953,Tuiuti,0,0,0
São Paulo,3555000,Tupã,0,0,0
São Paulo,3555109,Tupi Paulista,0,0,0
São Paulo,3555208,Turiúba,0,0,0
São Paulo,3555307,Turmalina,0,0,0
São Paulo,3555356,Ubarana,0,0,0
São Paulo,3555406,Ubatuba,0,0,0
São Paulo,3555505,Ubirajara,0,0,0
São Paulo,3555604,Uchoa,0,0,0
São Paulo,3555703,União Paulista,0,0,0
São Paulo,3555802,Urânia,0,0,0
São Paulo,3555901,Uru,0,0,0
São Paulo,3556008,Urupês,0,0,0
São Paulo,3556107,Valentim Gentil,0,0,0
São Paulo,3556206,Valinhos,0,0,0
São Paulo,3556305,Valparaíso,0,0,0
São Paulo,3556354,Vargem,0,0,0
São Paulo,3556404,Vargem Grande do Sul,0,0,0
São Paulo,3556453,Vargem Grande Paulista,86,38,1055
São Paulo,3556503,Várzea Paulista,62,33,1687
São Paulo,3556602,Vera Cruz,0,0,0
São Paulo,3556701,Vinhedo,37,7,254
São Paulo,3556800,Viradouro,0,0,0
São Paulo,3556909,Vista Alegre do Alto,0,0,0
São Paulo,3556958,Vitória Brasil,0,0,0
São Paulo,3557006,Votorantim,910,75,1790
São Paulo,3557105,Votuporanga,7,8,409
São Paulo,3557154,Zacarias,0,0,0
São Paulo,3557204,Chavantes,0,0,0
São Paulo,3557303,Estiva Gerbi,0,0,0
